date,country,admin1,market,commodity,unit,currency,price,source
2022-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19514.0,Synthetic Cambodia food price series
2022-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19731.0,Synthetic Cambodia food price series
2022-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,17487.0,Synthetic Cambodia food price series
2022-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,17625.0,Synthetic Cambodia food price series
2023-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,17979.0,Synthetic Cambodia food price series
2023-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19201.0,Synthetic Cambodia food price series
2023-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19117.0,Synthetic Cambodia food price series
2023-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19050.0,Synthetic Cambodia food price series
2023-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19371.0,Synthetic Cambodia food price series
2023-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18897.0,Synthetic Cambodia food price series
2023-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18507.0,Synthetic Cambodia food price series
2023-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18330.0,Synthetic Cambodia food price series
2023-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,17663.0,Synthetic Cambodia food price series
2023-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,17976.0,Synthetic Cambodia food price series
2023-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18497.0,Synthetic Cambodia food price series
2023-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18539.0,Synthetic Cambodia food price series
2024-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18832.0,Synthetic Cambodia food price series
2024-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19288.0,Synthetic Cambodia food price series
2024-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19684.0,Synthetic Cambodia food price series
2024-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19895.0,Synthetic Cambodia food price series
2024-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19813.0,Synthetic Cambodia food price series
2024-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19849.0,Synthetic Cambodia food price series
2024-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18880.0,Synthetic Cambodia food price series
2024-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19087.0,Synthetic Cambodia food price series
2024-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18546.0,Synthetic Cambodia food price series
2024-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18656.0,Synthetic Cambodia food price series
2024-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,18491.0,Synthetic Cambodia food price series
2024-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19422.0,Synthetic Cambodia food price series
2025-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19903.0,Synthetic Cambodia food price series
2025-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,20340.0,Synthetic Cambodia food price series
2025-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,20168.0,Synthetic Cambodia food price series
2025-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,20876.0,Synthetic Cambodia food price series
2025-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,25261.0,Synthetic Cambodia food price series
2025-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,24484.0,Synthetic Cambodia food price series
2025-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,24364.0,Synthetic Cambodia food price series
2025-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,23974.0,Synthetic Cambodia food price series
2025-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19435.0,Synthetic Cambodia food price series
2025-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19285.0,Synthetic Cambodia food price series
2025-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,19488.0,Synthetic Cambodia food price series
2025-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Fish (snakehead),kg,KHR,20145.0,Synthetic Cambodia food price series
2021-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7400.0,Synthetic Cambodia food price series
2021-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7190.0,Synthetic Cambodia food price series
2021-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7586.0,Synthetic Cambodia food price series
2021-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7671.0,Synthetic Cambodia food price series
2021-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7499.0,Synthetic Cambodia food price series
2021-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7583.0,Synthetic Cambodia food price series
2021-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7555.0,Synthetic Cambodia food price series
2021-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7185.0,Synthetic Cambodia food price series
2021-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7225.0,Synthetic Cambodia food price series
2021-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7082.0,Synthetic Cambodia food price series
2021-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7176.0,Synthetic Cambodia food price series
2021-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7534.0,Synthetic Cambodia food price series
2022-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7533.0,Synthetic Cambodia food price series
2022-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7828.0,Synthetic Cambodia food price series
2022-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7752.0,Synthetic Cambodia food price series
2022-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8189.0,Synthetic Cambodia food price series
2022-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8046.0,Synthetic Cambodia food price series
2022-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7869.0,Synthetic Cambodia food price series
2022-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7795.0,Synthetic Cambodia food price series
2022-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7452.0,Synthetic Cambodia food price series
2022-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7601.0,Synthetic Cambodia food price series
2022-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7432.0,Synthetic Cambodia food price series
2022-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7515.0,Synthetic Cambodia food price series
2022-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7641.0,Synthetic Cambodia food price series
2023-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7835.0,Synthetic Cambodia food price series
2023-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8163.0,Synthetic Cambodia food price series
2023-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8277.0,Synthetic Cambodia food price series
2023-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8390.0,Synthetic Cambodia food price series
2023-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8304.0,Synthetic Cambodia food price series
2023-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8249.0,Synthetic Cambodia food price series
2023-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8004.0,Synthetic Cambodia food price series
2023-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8106.0,Synthetic Cambodia food price series
2023-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7627.0,Synthetic Cambodia food price series
2023-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7878.0,Synthetic Cambodia food price series
2023-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7962.0,Synthetic Cambodia food price series
2023-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7905.0,Synthetic Cambodia food price series
2024-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8415.0,Synthetic Cambodia food price series
2024-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8505.0,Synthetic Cambodia food price series
2024-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8664.0,Synthetic Cambodia food price series
2024-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8649.0,Synthetic Cambodia food price series
2024-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8601.0,Synthetic Cambodia food price series
2024-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8492.0,Synthetic Cambodia food price series
2024-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8388.0,Synthetic Cambodia food price series
2024-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8324.0,Synthetic Cambodia food price series
2024-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8091.0,Synthetic Cambodia food price series
2024-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,7959.0,Synthetic Cambodia food price series
2024-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8203.0,Synthetic Cambodia food price series
2024-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8377.0,Synthetic Cambodia food price series
2025-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8567.0,Synthetic Cambodia food price series
2025-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8793.0,Synthetic Cambodia food price series
2025-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8861.0,Synthetic Cambodia food price series
2025-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8875.0,Synthetic Cambodia food price series
2025-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8856.0,Synthetic Cambodia food price series
2025-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8665.0,Synthetic Cambodia food price series
2025-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8679.0,Synthetic Cambodia food price series
2025-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8478.0,Synthetic Cambodia food price series
2025-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8325.0,Synthetic Cambodia food price series
2025-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8051.0,Synthetic Cambodia food price series
2025-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8295.0,Synthetic Cambodia food price series
2025-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Eggs,10 pieces,KHR,8695.0,Synthetic Cambodia food price series
2021-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1554.0,Synthetic Cambodia food price series
2021-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1616.0,Synthetic Cambodia food price series
2021-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1611.0,Synthetic Cambodia food price series
2021-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1686.0,Synthetic Cambodia food price series
2021-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1649.0,Synthetic Cambodia food price series
2021-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1637.0,Synthetic Cambodia food price series
2021-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1650.0,Synthetic Cambodia food price series
2021-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1602.0,Synthetic Cambodia food price series
2021-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1543.0,Synthetic Cambodia food price series
2021-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1532.0,Synthetic Cambodia food price series
2021-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1553.0,Synthetic Cambodia food price series
2021-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1602.0,Synthetic Cambodia food price series
2022-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1632.0,Synthetic Cambodia food price series
2022-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1668.0,Synthetic Cambodia food price series
2022-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1740.0,Synthetic Cambodia food price series
2022-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1722.0,Synthetic Cambodia food price series
2022-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1769.0,Synthetic Cambodia food price series
2022-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1701.0,Synthetic Cambodia food price series
2022-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1704.0,Synthetic Cambodia food price series
2022-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1642.0,Synthetic Cambodia food price series
2022-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1633.0,Synthetic Cambodia food price series
2022-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1592.0,Synthetic Cambodia food price series
2022-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1605.0,Synthetic Cambodia food price series
2022-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1666.0,Synthetic Cambodia food price series
2023-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1720.0,Synthetic Cambodia food price series
2023-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1744.0,Synthetic Cambodia food price series
2023-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1750.0,Synthetic Cambodia food price series
2023-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1765.0,Synthetic Cambodia food price series
2023-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1759.0,Synthetic Cambodia food price series
2023-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1729.0,Synthetic Cambodia food price series
2023-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1735.0,Synthetic Cambodia food price series
2023-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1723.0,Synthetic Cambodia food price series
2023-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1675.0,Synthetic Cambodia food price series
2023-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1924.0,Synthetic Cambodia food price series
2023-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1986.0,Synthetic Cambodia food price series
2023-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,2027.0,Synthetic Cambodia food price series
2024-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,2127.0,Synthetic Cambodia food price series
2024-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1780.0,Synthetic Cambodia food price series
2024-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1838.0,Synthetic Cambodia food price series
2024-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1898.0,Synthetic Cambodia food price series
2024-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1867.0,Synthetic Cambodia food price series
2024-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1845.0,Synthetic Cambodia food price series
2024-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1801.0,Synthetic Cambodia food price series
2024-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1770.0,Synthetic Cambodia food price series
2024-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1755.0,Synthetic Cambodia food price series
2024-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1716.0,Synthetic Cambodia food price series
2024-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1768.0,Synthetic Cambodia food price series
2024-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1756.0,Synthetic Cambodia food price series
2025-01-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1838.0,Synthetic Cambodia food price series
2025-02-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1882.0,Synthetic Cambodia food price series
2025-03-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1901.0,Synthetic Cambodia food price series
2025-04-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1931.0,Synthetic Cambodia food price series
2025-05-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1913.0,Synthetic Cambodia food price series
2025-06-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1878.0,Synthetic Cambodia food price series
2025-07-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1857.0,Synthetic Cambodia food price series
2025-08-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1805.0,Synthetic Cambodia food price series
2025-09-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1809.0,Synthetic Cambodia food price series
2025-10-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1772.0,Synthetic Cambodia food price series
2025-11-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1828.0,Synthetic Cambodia food price series
2025-12-01,Cambodia,Preah Sihanouk,Sihanoukville,Cassava,kg,KHR,1824.0,Synthetic Cambodia food price series
